品牌索引,品牌ID,车系ID,品牌名称,车系名称,汽车型号,指导价(万元),上市时间
A,33,692,奥迪,一汽-大众奥迪,A4L 2015款 35 TFSI 自动技术型,37.28,2014.06
A,33,692,奥迪,一汽-大众奥迪,A4L 2015款 35 TFSI 自动型,40.20,2014.06
A,33,692,奥迪,一汽-大众奥迪,A4L 2015款 45 TFSI quattro个性运动型,35.30,2014.06
A,33,692,奥迪,一汽-大众奥迪,A4L 2015款 45 TFSI quattro运动型,47.36,2014.06
A,33,692,奥迪,一汽-大众奥迪,A4L 2015款 50 TFSI quattro旗舰型,57.81,2014.06
A,33,692,奥迪,一汽-大众奥迪,A4L 2015款 35 TFSI 百纪念享型,32.16,2015.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 30 TFSI 手动型,27.28,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 30 TFSI 自动型,29.10,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 35 TFSI 自动标准型,30.98,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 35 TFSI 自动型,32.99,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 35 TFSI 自动技术型,36.98,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 35 TFSI 自动型,39.90,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 40 TFSI quattro个性运动型,34.90,2013.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 40 TFSI quattro运动型,46.96,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2013款 50 TFSI quattro旗舰型,57.81,2012.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 1.8 TFSI 手动型,27.28,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 1.8 TFSI 自动型,29.10,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 2.0 TFSI 自动标准型,30.98,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 2.0 TFSI 自动型,32.99,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 2.0 TFSI 自动技术型,36.98,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 2.0 TFSI 自动型,39.90,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 2.0 TFSI 自动运动型,42.38,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2012款 2.0 TFSI 自动尊享型,46.45,2011.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 1.8 TFSI 型,29.10,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 2.0 TFSI 标准型,30.98,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 2.0 TFSI 型,32.99,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 2.0 TFSI 技术型,36.98,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 2.0 TFSI 型,39.90,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 2.0 TFSI 运动型,42.38,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 2.0 TFSI 尊享型,47.12,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2011款 3.2 FSI quattro 旗舰型,57.81,2010.09
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 1.8 TFSI 型,29.10,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 2.0 TFSI 标准型,30.98,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 2.0 TFSI 型,32.99,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 2.0 TFSI 技术型,36.98,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 2.0 TFSI 型,39.90,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 2.0 TFSI 运动型,42.38,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2010款 3.2 FSI quattro 旗舰型,57.81,2009.08
A,33,692,奥迪,一汽-大众奥迪,A4L 2009款 2.0 TFSI 标准型,29.88,2009.11
A,33,692,奥迪,一汽-大众奥迪,A4L 2009款 2.0 TFSI 型,32.99,2009.11
A,33,692,奥迪,一汽-大众奥迪,A4L 2009款 2.0 TFSI 技术型,36.18,2009.11
A,33,692,奥迪,一汽-大众奥迪,A4L 2009款 2.0 TFSI 型,38.86,2009.11
A,33,692,奥迪,一汽-大众奥迪,A4L 2009款 3.2 FSI quattro 旗舰型,53.88,2009.11
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 35 TFSI 进取型 国V,28.68,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 35 TFSI 进取型 国VI,28.68,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 40 TFSI 进取型 国V,30.08,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 40 TFSI 进取型 国VI,30.08,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 40 TFSI 时型 国V,33.58,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 40 TFSI 时型 国VI,33.58,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 40 TFSI 运动型 国V,36.28,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 40 TFSI 运动型 国VI,36.28,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 45 TFSI quattro 个性运动 国V,36.28,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 45 TFSI quattro 个性运动 国VI,36.28,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 45 TFSI quattro 运动型 国V,40.18,2018.10
A,33,692,奥迪,一汽-大众奥迪,A4L 2019款 45 TFSI quattro 运动型 国VI,40.18,2018.10
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 TFSI 典藏,40.28,2018.12
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 35 TFSI 典藏,41.78,2018.12
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30 FSI 典藏,46.38,2018.12
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 TFSI 进取型,40.28,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 35 TFSI 时型,41.78,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 35 TFSI 运动型,44.50,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 30 FSI 风型,46.38,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 45 TFSI quattro 运动型,50.66,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 45 TFSI quattro 型,58.66,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2018款 30周年年型 50 TFSI quattro 尊享型,69.48,2017.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 TFSI 技术型,41.88,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 TFSI 型,45.65,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 TFSI 运动型,46.68,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 30 FSI 技术型,43.88,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 30 FSI 型,47.65,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 45 TFSI quattro 运动型,53.05,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 50 TFSI quattro 型,66.32,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2017款 50 TFSI quattro 尊享型,74.60,2016.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 TFSI 技术型,41.53,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 30 FSI 型,46.85,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 TFSI 型,44.85,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 TFSI 运动型,46.12,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 30 FSI 技术型,43.53,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 30 FSI 特别,47.88,2016.07
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 45 TFSI quattro 运动型,52.49,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 50 TFSI quattro 型,66.22,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2016款 50 TFSI quattro 尊享型,75.76,2016.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2015款 30 FSI 百纪念享型,44.97,2015.05
A,33,18,奥迪,一汽-大众奥迪,A6L 2015款 35 FSI quattro 技术型,49.98,2015.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2015款 35 FSI quattro 型,56.13,2015.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2015款 TFSI 百纪念智领型,39.82,2015.05
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 TFSI 型,44.66,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 30 FSI 技术型,42.95,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 30 FSI 型,50.66,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 35 FSI quattro 型,66.96,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 50 TFSI quattro 型,74.26,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 TFSI 标准型,40.98,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 30 FSI 型,46.87,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 35 FSI 型,62.76,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 35 FSI 型,55.16,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2014款 TFSI 手动基本型,38.30,2014.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 TFSI 手动基本型,38.30,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 TFSI 标准型,40.98,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 TFSI 型,44.66,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 30 FSI 技术型,43.28,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 30 FSI 型,47.26,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 30 FSI 型,50.66,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 35 FSI 型,55.16,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 35 FSI 型,62.76,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 35 FSI quattro 型,66.96,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2012款 50 TFSI quattro 型,74.26,2012.03
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.0 TFSI 手动基本型,35.50,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.0 TFSI 手动标准型,37.75,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.0 TFSI 自动标准型,38.99,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.0 TFSI 自动型,41.52,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.4L 技术型,44.10,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.4L 型,47.58,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.4L 型,54.20,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.7 TDI 型,48.88,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.8 FSI 型,53.77,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.8 FSI 型,62.37,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 2.8 FSI quattro 型,65.30,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2011款 3.0 TFSI quattro 型,69.99,2011.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.0 TFSI 基本型,35.50,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.0 TFSI 手动标准型,37.75,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.0 TFSI 自动标准型,39.99,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.4L 技术型,43.15,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.4L 型,47.58,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.4L 型,53.33,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.7 TDI,48.88,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.8 FSI 型,53.77,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.8 FSI 型,61.82,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 2.8 FSI quattro 型,65.02,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2010款 3.0 TFSI quattro 型,69.60,2009.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.0 TFSI 基本型,34.82,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.0 TFSI 手动标准型,37.25,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.0 TFSI 自动标准型,39.80,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.4L 技术型,42.45,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.4L 型,46.88,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.4L 型,52.98,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.8 FSI 娱乐型,52.62,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.8 FSI 型,61.82,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 2.8 FSI quattro 型,65.02,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2009款 3.0 TFSI quattro 型,69.60,2010.04
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.0T 手动标准型,37.25,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.0T 自动标准型,39.80,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.4L 技术型,42.45,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.4L 型,46.88,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.4L 尊贵型,52.61,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.8 FSI 娱乐型,52.50,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.8 FSI 尊享型,60.68,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 3.2 FSI quattro 娱乐型,57.99,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 3.2 FSI quattro 型,65.57,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 4.2 FSI quattro 至尊旗舰,85.33,-
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 3.2 FSI 尊享型,67.57,2006.08
A,33,18,奥迪,一汽-大众奥迪,A6L 2008款 2.0T 奥运限量,34.30,2008.09
A,33,18,奥迪,一汽-大众奥迪,A6L 2006款 3.2 FSI 技术领先型,64.22,188
A,33,18,奥迪,一汽-大众奥迪,A6L 2006款 3.2 FSI 娱乐型,57.39,188
A,33,18,奥迪,一汽-大众奥迪,A6L 2006款 3.2 FSI 尊享型,64.72,188
A,33,18,奥迪,一汽-大众奥迪,A6L 2006款 3.2 FSI quattro 领先尊享型,72.13,188
A,33,18,奥迪,一汽-大众奥迪,A6L 2006款 4.2 FSI quattro 至尊旗舰,85.63,257
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.0T 基本型,34.98,125
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.0T 手动标准型,37.43,125
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.0T 自动标准型,39.98,125
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.4L 技术型,43.26,130
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.4L 型,46.84,130
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.4L 技术领先型,52.68,130
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 2.4L 尊贵型,52.91,130
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 3.0L 技术领先型,64.98,160
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 3.0L quattro 领先尊享型,75.33,160
A,33,18,奥迪,一汽-大众奥迪,A6L 2005款 4.2L quattro 至尊旗舰型,85.59,246
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 40 TFSI 致雅型,40.98,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 40 TFSI 动感型,40.98,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 45 TFSI 臻选致雅型,43.38,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 45 TFSI 臻选动感型,43.38,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 45 TFSI quattro 臻选致雅型,46.38,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 45 TFSI quattro 臻选动感型,46.38,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 45 TFSI quattro 尊享致雅型,50.68,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 45 TFSI quattro 尊享动感型,50.68,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 55 TFSI quattro 尊享致雅型,54.18,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 55 TFSI quattro 尊享动感型,54.18,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 55 TFSI quattro 旗舰致雅型,65.08,2019.01
A,33,18,奥迪,一汽-大众奥迪,A6L 2019款 55 TFSI quattro 旗舰动感型,65.08,2019.01
A,33,4526,奥迪,一汽-大众奥迪,A6L新能源 2018款 40 e-tron,45.48,2017.12
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 进取动感型 国V,21.77,2018.10
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 进取动感型 国VI,21.77,2019.06
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 上市专享 国V,21.88,2018.10
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 上市专享 国VI,21.88,2019.06
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 时致雅型 国V,23.66,2018.10
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 时致雅型 国VI,23.66,2019.06
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 时动感型 国V,23.84,2018.10
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 时动感型 国VI,23.84,2019.06
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 致雅型 国V,26.85,2018.10
A,33,4871,奥迪,一汽-大众奥迪,Q2L 2018款 35TFSI 致雅型 国VI,26.85,2019.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30 TFSI 时型典藏,26.00,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30 TFSI 风型典藏,28.28,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 35 TFSI 时型典藏,27.98,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 35 TFSI 运动型典藏,30.16,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 30 TFSI 标准型,24.69,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 30 TFSI 时型,26.56,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 30 TFSI 风型,28.87,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 35 TFSI 时型,28.56,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 35 TFSI 运动型,30.87,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 35 TFSI quattro 全时四驱运动型,32.57,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30周年年型 40 TFSI quattro 全时四驱运动型,34.07,2017.12
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 30 TFSI 标准型,23.42,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 30 TFSI 时型,25.92,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 30 TFSI 风型,29.08,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 30 TFSI 运动型,29.08,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 35 TFSI 时型,27.92,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 35 TFSI 风型,31.08,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 35 TFSI 运动型,31.08,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 35 TFSI quattro 全时四驱风型,32.78,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 35 TFSI quattro 全时四驱运动型,32.78,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 40 TFSI quattro 全时四驱运动型,34.28,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2017款 40 TFSI quattro 全时四驱风型,34.28,2017.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 30 TFSI 典藏 智领型,25.18,2016.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 30 TFSI 典藏 享型,27.48,2016.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI 典藏 智领型,26.30,2016.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI 典藏 享型,28.61,2016.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI 典藏 quattro进享型,30.39,2016.01
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 30 TFSI 标准型,23.42,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 30 TFSI 时型,25.92,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 30 TFSI 风型,28.38,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI 时型,27.92,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI 风型,30.38,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI quattro 全时四驱风型,32.08,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 35 TFSI quattro 全时四驱特别,32.08,2016.07
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 40 TFSI quattro 全时四驱运动型,34.49,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2016款 40 TFSI quattro 全时四驱风型,33.58,2016.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI 百纪念智领型,27.80,2015.05
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI 百纪念享型,30.11,2015.05
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI quattro百纪念进享型,31.89,2015.05
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI quattro百纪念享型,34.19,2015.05
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI quattro百纪念乐享型,38.19,2015.05
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 40 TFSI quattro百纪念乐享型,41.39,2015.05
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 30 TFSI 标准型,24.98,2014.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI 进取型,28.98,2014.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI 型,31.60,2014.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 30 TFSI 进取型,26.68,2014.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 30 TFSI 型,28.98,2014.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI quattro 技术型,33.38,2014.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI quattro 型,35.68,2014.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 35 TFSI quattro 型,39.68,2014.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2015款 40 TFSI quattro 型,42.88,2014.06
A,33,2951,奥迪,一汽-大众奥迪,Q3 2013款 35 TFSI 进取型,28.50,2013.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2013款 35 TFSI 型,31.60,2013.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2013款 35 TFSI quattro 技术型,33.38,2013.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2013款 35 TFSI quattro 型,35.68,2013.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2013款 35 TFSI quattro 型,39.68,2013.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2013款 40 TFSI quattro 型,42.88,2013.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 35 TFSI 进取致雅型,27.18,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 35 TFSI 进取动感型,27.18,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 35 TFSI 时致雅型,28.68,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 35 TFSI 时动感型,28.68,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 40 TFSI 时致雅型,30.18,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 40 TFSI 时动感型,30.18,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 40 TFSI quattro 时动感型,31.88,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2019款 45 TFSI quattro 动感型,35.98,2019.04
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30 TFSI 时型典藏,26.00,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 30 TFSI 风型典藏,28.28,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 35 TFSI 时型典藏,27.98,-
A,33,2951,奥迪,一汽-大众奥迪,Q3 2018款 35 TFSI 运动型典藏,30.16,-
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 40 TFSI 荣享进取型 国V,38.28,2018.07
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 40 TFSI 荣享进取型 国VI,38.28,-
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 40 TFSI 荣享时型 国V,41.38,2018.07
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 40 TFSI 荣享时型 国VI,41.38,-
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 45 TFSI 尊享时型 国V,44.52,2018.07
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 45 TFSI 尊享时型 国VI,44.52,-
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 45 TFSI 尊享型 国V,47.50,2018.07
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 45 TFSI 尊享型 国VI,47.50,-
A,33,4851,奥迪,一汽-大众奥迪,Q5L 2018款 45 TFSI 尊享运动型 国V,47.09,2018.07
